Song,Album,Lyric,Previous Lyric,Next Lyric,Multiplicity,Lyric Entry,Song Entry,Color,Background Color,Lyric Color
Snow On The Beach,Midnights,I saw flecks of what could've been lights,"One night, a few moons ago",But it might just have been you,1,butitmightjusthavebeenyou,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,But it might just have been you,I saw flecks of what could've been lights,Passing by unbeknownst to me,1,passingbyunbeknownsttome,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Passing by unbeknownst to me,But it might just have been you,Life is emotionally abusive,1,lifeisemotionallyabusive,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Life is emotionally abusive,Passing by unbeknownst to me,And time can't stop me quite like you did,1,andtimecantstopmequitelikeyoudid,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,And time can't stop me quite like you did,Life is emotionally abusive,"And my flight was awful, thanks for asking",1,andmyflightwasawfulthanksforasking,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,"And my flight was awful, thanks for asking",And time can't stop me quite like you did,"I'm unglued, thanks to you",1,imungluedthankstoyou,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,"Weird, but fuckin' beautiful",And it's like snow at the beach,Flying in a dream,1,flyinginadream,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Flying in a dream,"Weird, but fuckin' beautiful",Stars by the pocketful,2,starsbythepocketful,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Stars by the pocketful,Flying in a dream,You wanting me,2,youwantingme,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,You wanting me,Stars by the pocketful,Tonight feels impossible,2,tonightfeelsimpossible,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Tonight feels impossible,You wanting me,But it's comin' down,2,butitscomindown,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,But it's comin' down,Tonight feels impossible,"No sound, it's all around",3,nosounditsallaround,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Like snow on the beach,Like snow on the beach,Like snow on the beach,2,likesnowonthebeach,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Like snow on the beach,Like snow on the beach,"Like snow, ah",2,likesnowah,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,"I searched ""aurora borealis green""",This scene feels like what I once saw on a screen,I've never seen someone lit from within,1,iveneverseensomeonelitfromwithin,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,I've never seen someone lit from within,"I searched ""aurora borealis green""",Blurring out my periphery,1,blurringoutmyperiphery,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Blurring out my periphery,I've never seen someone lit from within,My smile is like I won a contest,1,mysmileislikeiwonacontest,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,My smile is like I won a contest,Blurring out my periphery,And to hide that would be so dishonest,1,andtohidethatwouldbesodishonest,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,And to hide that would be so dishonest,My smile is like I won a contest,And it's fine to fake it 'til you make it,1,anditsfinetofakeittilyoumakeit,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,And it's fine to fake it 'til you make it,And to hide that would be so dishonest,"'Til you do, 'til it's true",1,tilyoudotilitstrue,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,"Weird, but fuckin' beautiful",Now it's like snow at the beach,Flying in a dream,1,flyinginadream,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,I (I) don't (Don't) even dare to wish it,"I (I) can't (Can't) speak, afraid to jinx it",But your eyes are flying saucers from another planet,1,butyoureyesareflyingsaucersfromanotherplanet,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,But your eyes are flying saucers from another planet,I (I) don't (Don't) even dare to wish it,Now I'm all for you like Janet,1,nowimallforyoulikejanet,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Now I'm all for you like Janet,But your eyes are flying saucers from another planet,Can this be a real thing? Can it?,1,canthisbearealthingcanit,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,"Weird, but fuckin' beautiful",Are we falling like snow at the beach? (Snow at the beach),Flying in a dream (Flying in a dream),1,flyinginadreamflyinginadream,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Flying in a dream (Flying in a dream),"Weird, but fuckin' beautiful",Stars by the pocketful,1,starsbythepocketful,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Stars by the pocketful,Flying in a dream (Flying in a dream),You wanting me (You wanting me),1,youwantingmeyouwantingme,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,You wanting me (You wanting me),Stars by the pocketful,Tonight feels impossible,1,tonightfeelsimpossible,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Tonight feels impossible,You wanting me (You wanting me),But it's comin' down,1,butitscomindown,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Like snow on the beach (Flying in a dream),Like snow on the beach (Snow on the beach),Like snow on the beach (You wanting me),1,likesnowonthebeachyouwantingme,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Like snow on the beach (You wanting me),Like snow on the beach (Flying in a dream),"Like snow, ah",1,likesnowah,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,"Like snow, ah",Like snow on the beach (You wanting me),But it's comin' down,1,butitscomindown,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,But it's comin' down,"Like snow, ah","No sound, it's all around",1,nosounditsallaround,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,"(It's comin' down, it's comin' down)",Like snow on the beach,"(It's comin' down, it's comin' down)",2,itscomindownitscomindown,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,"(It's comin' down, it's comin' down)","(It's comin' down, it's comin' down)",Like snow on the beach,1,likesnowonthebeach,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,Like snow on the beach,"(It's comin' down, it's comin' down)","(It's comin' down, it's comin' down)",1,itscomindownitscomindown,snowonthebeach,#242e47,#242e47,#c9c8fd
Snow On The Beach,Midnights,"(It's comin' down, it's comin' down)","(It's comin' down, it's comin' down)","(It's comin' down, it's comin' down)",4,itscomindownitscomindown,snowonthebeach,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,Tiny as a firefly,I spy with my little tired eye,A pebble that we picked up last July,1,apebblethatwepickeduplastjuly,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,A pebble that we picked up last July,Tiny as a firefly,Down deep inside your pocket,1,downdeepinsideyourpocket,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,Down deep inside your pocket,A pebble that we picked up last July,We almost forgot it,1,wealmostforgotit,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,We almost forgot it,Down deep inside your pocket,Does it ever miss Wicklow sometimes?,1,doesitevermisswicklowsometimes,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,Does it ever miss Wicklow sometimes?,We almost forgot it,"Ooh, ooh",1,oohooh,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,Everyone's up to somethin',They said the end is comin',I find myself runnin' home to your sweet nothings,2,ifindmyselfrunninhometoyoursweetnothings,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,I find myself runnin' home to your sweet nothings,Everyone's up to somethin',"Outside, they're push and shovin'",2,outsidetheyrepushandshovin,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,"Outside, they're push and shovin'",I find myself runnin' home to your sweet nothings,You're in the kitchen hummin',3,youreinthekitchenhummin,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,You're in the kitchen hummin',"Outside, they're push and shovin'",All that you ever wanted from me was sweet nothin',2,allthatyoueverwantedfrommewassweetnothin,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,I wrote a poem,On the way home,"You say, ""What a mind""",1,yousaywhatamind,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,"You say, ""What a mind""",I wrote a poem,This happens all the time,1,thishappensallthetime,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,This happens all the time,"You say, ""What a mind""","Ooh, ooh",1,oohooh,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,Evеryone's up to somethin','Causе they said the end is comin',I find myself runnin' home to your sweet nothings,1,ifindmyselfrunninhometoyoursweetnothings,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,I find myself runnin' home to your sweet nothings,Evеryone's up to somethin',"Outside, they're push and shovin'",1,outsidetheyrepushandshovin,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,You're in the kitchen hummin',"Outside, they're push and shovin'",All that you ever wanted from me was nothin',1,allthatyoueverwantedfrommewasnothin,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,And smooth-talking hucksters out glad-handing each other,Industry disruptors and soul deconstructors,"And the voices that implore, ""You should be doing more""",1,andthevoicesthatimploreyoushouldbedoingmore,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,"And the voices that implore, ""You should be doing more""",And smooth-talking hucksters out glad-handing each other,"To you, I can admit that I'm just too soft for all of it",1,toyouicanadmitthatimjusttoosoftforallofit,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,"To you, I can admit that I'm just too soft for all of it","And the voices that implore, ""You should be doing more""",Ooh,1,ooh,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,All that you ever wanted from me was sweet nothin',You're in the kitchen hummin',They said the end is comin' (They said the end is comin'),1,theysaidtheendiscomintheysaidtheendiscomin,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,They said the end is comin' (They said the end is comin'),All that you ever wanted from me was sweet nothin',Everyone's up to somethin' (Everyone's up to somethin'),1,everyonesuptosomethineveryonesuptosomethin,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,Everyone's up to somethin' (Everyone's up to somethin'),They said the end is comin' (They said the end is comin'),I find myself runnin' home to your sweet nothings,1,ifindmyselfrunninhometoyoursweetnothings,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,I find myself runnin' home to your sweet nothings,Everyone's up to somethin' (Everyone's up to somethin'),"Outside, they're push and shovin' (Outside, they're push and shovin')",1,outsidetheyrepushandshovinoutsidetheyrepushandshovin,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,"Outside, they're push and shovin' (Outside, they're push and shovin')",I find myself runnin' home to your sweet nothings,You're in the kitchen hummin' (You're in the kitchen hummin'),1,youreinthekitchenhumminyoureinthekitchenhummin,sweetnothing,#242e47,#242e47,#c9c8fd
Sweet Nothing,Midnights,You're in the kitchen hummin' (You're in the kitchen hummin'),"Outside, they're push and shovin' (Outside, they're push and shovin')",All that you ever wanted from me was sweet nothin',1,allthatyoueverwantedfrommewassweetnothin,sweetnothing,#242e47,#242e47,#c9c8fd
The Great War,Midnights,"Sucker punching walls, cursed you as I sleep-talked",My knuckles were bruised like violets,Spineless in my tomb of silence,1,spinelessinmytombofsilence,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,Spineless in my tomb of silence,"Sucker punching walls, cursed you as I sleep-talked","Tore your banners down, took the battle underground",1,toreyourbannersdowntookthebattleunderground,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,"Tore your banners down, took the battle underground",Spineless in my tomb of silence,And maybe it was egos swinging,1,andmaybeitwasegosswinging,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,And maybe it was egos swinging,"Tore your banners down, took the battle underground",Maybe it was her,1,maybeitwasher,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,Maybe it was her,And maybe it was egos swinging,Flashes of the battle come back to me in a blur,1,flashesofthebattlecomebacktomeinablur,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,"Uh-huh, sweet dream was over","All that bloodshed, crimson clover",My hand was the one you reached for,1,myhandwastheoneyoureachedfor,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,My hand was the one you reached for,"Uh-huh, sweet dream was over",All throughout the Great War,1,allthroughoutthegreatwar,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,All throughout the Great War,My hand was the one you reached for,Always remember,3,alwaysremember,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,Always remember,All throughout the Great War,"Uh-huh, tears on the lеtter",1,uhhuhtearsonthelеtter,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,"Uh-huh, tears on the lеtter",Always remember,I vowed not to cry anymore,1,ivowednottocryanymore,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,I vowed not to cry anymore,"Uh-huh, tears on the lеtter",If wе survived the Great War,1,ifwеsurvivedthegreatwar,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,"I drew curtains closed, drank my poison all alone",You drew up some good faith treaties,You said I have to trust more freely,1,yousaidihavetotrustmorefreely,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,You said I have to trust more freely,"I drew curtains closed, drank my poison all alone","But diesel is desire, you were playing with fire",1,butdieselisdesireyouwereplayingwithfire,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,"But diesel is desire, you were playing with fire",You said I have to trust more freely,And maybe it's the past that's talking,1,andmaybeitsthepastthatstalking,thegreatwar,#242e47,#242e47,#c9c8fd
The Great War,Midnights,And maybe it's the past that's talking,"But diesel is desire, you were playing with fire",Screaming from the crypt,1,screamingfromthecrypt,thegreatwar,#242e47,#242e47,#c9c8fd
